icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,extraction_time,data_source,flight_type
a94bff,UAL467,United States,1752335405.0,1752335405,-99.4914,38.8099,10668.0,False,244.24,77.22,-0.33,,11186.16,2611.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a19a21,HAL71,United States,1752335405.0,1752335405,-118.6659,33.8213,3299.46,False,168.42,261.75,3.25,,3489.96,,False,0,2025-07-12T15:50:12.645690,api,real_time
abfc97,SWA4313,United States,1752335405.0,1752335405,-79.349,33.7973,10668.0,False,239.72,44.91,0.0,,11323.32,1565.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ac1c9d,N88MP,United States,1752335404.0,1752335404,-121.9346,37.3618,,True,0.0,227.81,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
aba0cb,N8486R,United States,1752335393.0,1752335401,-88.2674,30.7038,182.88,False,36.74,224.43,1.63,,251.46,1200.0,False,0,2025-07-12T15:50:12.645690,api,real_time
40817d,GRDWN,United Kingdom,1752335405.0,1752335406,-1.3089,50.8601,83.82,False,28.35,168.49,-3.58,,160.02,3660.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a7626b,EJA575,United States,1752335405.0,1752335405,-88.0285,42.9346,1554.48,False,119.36,281.94,20.16,,1554.48,,False,0,2025-07-12T15:50:12.645690,api,real_time
a19a0f,N202GH,United States,1752335331.0,1752335397,-84.3966,39.6472,426.72,False,46.53,305.1,1.95,,441.96,,False,0,2025-07-12T15:50:12.645690,api,real_time
adf3df,N9988V,United States,1752335299.0,1752335299,-79.9792,35.8571,975.36,False,53.0,88.89,0.0,,1043.94,,False,0,2025-07-12T15:50:12.645690,api,real_time
408183,EZY75GT,United Kingdom,1752335403.0,1752335403,-9.5271,35.7708,11841.48,False,214.65,206.32,1.3,,12496.8,5406.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4b15ee,EDW346M,Switzerland,1752335405.0,1752335405,25.7647,38.5248,10660.38,False,238.83,157.85,0.0,,11346.18,3052.0,False,0,2025-07-12T15:50:12.645690,api,real_time
408184,EZY25JP,United Kingdom,1752335405.0,1752335405,2.9812,50.7731,10668.0,False,224.36,115.39,0.33,,11049.0,2723.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4b15ef,EDW396K,Switzerland,1752335404.0,1752335405,14.7695,37.4415,1356.36,False,114.31,84.06,-7.48,,1493.52,3057.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a7c59e,HPJ60,United States,1752335404.0,1752335404,-78.8885,25.4395,4511.04,False,194.13,102.08,0.0,,4792.98,,False,0,2025-07-12T15:50:12.645690,api,real_time
408188,LJC7,United Kingdom,1752335405.0,1752335405,-2.2594,52.6132,8404.86,False,206.03,145.99,-10.08,,8801.1,5174.0,False,0,2025-07-12T15:50:12.645690,api,real_time
408181,EZY75ND,United Kingdom,1752335405.0,1752335405,6.0782,48.7311,11277.6,False,232.43,128.62,0.0,,11658.6,2264.0,False,0,2025-07-12T15:50:12.645690,api,real_time
e49221,TAM3470,Brazil,1752335304.0,1752335372,-45.5458,-22.2163,7810.5,False,224.8,31.14,7.15,,7635.24,,False,0,2025-07-12T15:50:12.645690,api,real_time
a1fd03,SWA3812,United States,1752335405.0,1752335405,-83.0352,40.8399,11277.6,False,227.65,114.71,-0.33,,11879.58,1314.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3c6643,DLH6HP,Germany,1752335405.0,1752335405,13.723,36.5796,7292.34,False,214.34,323.98,9.1,,7688.58,,False,0,2025-07-12T15:50:12.645690,api,real_time
3c6641,DLH91A,Germany,1752335405.0,1752335405,8.2887,48.9387,6903.72,False,220.96,199.45,8.45,,7094.22,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
484723,PH1364,Kingdom of the Netherlands,1752335405.0,1752335405,5.91,52.031,716.28,False,31.25,110.22,-0.33,,,7000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3c6655,DLH1CH,Germany,1752335405.0,1752335405,12.7487,48.0432,4038.6,False,168.99,331.25,-5.53,,4183.38,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ac70fc,WUP900,United States,1752335405.0,1752335405,-81.247,31.323,11216.64,False,246.0,41.52,5.2,,11894.82,2633.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a57d10,N4528X,United States,1752335404.0,1752335405,-86.0145,33.1729,1188.72,False,45.11,352.79,0.65,,1295.4,,False,0,2025-07-12T15:50:12.645690,api,real_time
3c664c,DLH5YN,Germany,1752335405.0,1752335405,-6.6389,53.3502,1447.8,False,160.42,298.13,-3.25,,1531.62,2526.0,False,0,2025-07-12T15:50:12.645690,api,real_time
aa8bfa,ENY3546,United States,1752335404.0,1752335405,-81.8383,26.9337,10058.4,False,238.37,136.66,0.33,,10675.62,5720.0,False,0,2025-07-12T15:50:12.645690,api,real_time
48471e,PH846,Kingdom of the Netherlands,1752335405.0,1752335405,5.9093,52.0337,601.98,False,29.4,212.86,-0.33,,,7000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
408170,AUR8LG,United Kingdom,1752335405.0,1752335405,-2.5993,49.4334,,True,9.77,267.19,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
40815b,EZY13ZH,United Kingdom,1752335405.0,1752335405,23.6054,37.9305,11277.6,False,243.2,141.7,0.33,,11978.64,7504.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a21d14,SWA3201,United States,1752335405.0,1752335405,-90.7817,40.0514,11582.4,False,216.98,283.57,-0.33,,12153.9,2156.0,False,0,2025-07-12T15:50:12.645690,api,real_time
40815c,EZY75FZ,United Kingdom,1752335405.0,1752335405,-0.0074,51.3749,11277.6,False,226.76,122.68,0.0,,11689.08,2207.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a7b267,N5950W,United States,1752335390.0,1752335402,-80.6513,32.1168,2103.12,False,53.29,30.77,-0.33,,2217.42,,False,0,2025-07-12T15:50:12.645690,api,real_time
a177cb,,United States,1752335376.0,1752335376,-82.3811,29.0425,304.8,False,55.08,92.14,-0.33,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
a8d206,AAL530,United States,1752335405.0,1752335405,-99.4855,33.6291,8679.18,False,242.07,288.2,2.93,,9182.1,,False,0,2025-07-12T15:50:12.645690,api,real_time
c08441,CGYCE,Canada,1752335405.0,1752335405,-73.4334,45.6181,304.8,False,44.27,321.13,-0.33,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
738c06,ICL902,Israel,1752335405.0,1752335405,24.7458,38.9516,10058.4,False,262.58,148.46,0.0,,10629.9,1331.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a1ea32,UAL1811,United States,1752335405.0,1752335405,-88.4854,42.3562,3360.42,False,198.59,100.15,0.0,,3451.86,3250.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a6b890,N532HF,United States,1752335405.0,1752335405,-82.5393,28.4905,640.08,False,48.75,277.28,-1.3,,708.66,,False,0,2025-07-12T15:50:12.645690,api,real_time
a33d62,DAL2886,United States,1752335405.0,1752335405,-97.6802,30.2428,304.8,False,71.01,178.75,-3.25,,327.66,2531.0,False,0,2025-07-12T15:50:12.645690,api,real_time
48470f,PH1384,Kingdom of the Netherlands,1752335404.0,1752335405,4.3208,51.4442,678.18,False,23.71,282.53,-0.33,,,7000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a44a02,N3759S,United States,1752335405.0,1752335405,-78.8889,34.846,1005.84,False,50.63,42.12,0.0,,1089.66,,False,0,2025-07-12T15:50:12.645690,api,real_time
a89545,QXE2358,United States,1752335405.0,1752335405,-121.9992,47.5954,3421.38,False,179.09,100.76,10.08,,3604.26,4626.0,False,0,2025-07-12T15:50:12.645690,api,real_time
39d305,TVF8049,France,1752335405.0,1752335406,6.1171,42.2503,8648.7,False,235.07,313.58,-4.88,,9044.94,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a65598,SKW6327,United States,1752335342.0,1752335343,-112.41,37.455,10668.0,False,230.46,196.74,0.0,,11262.36,,False,0,2025-07-12T15:50:12.645690,api,real_time
39d307,TVF46KC,France,1752335401.0,1752335401,44.4808,41.8297,4739.64,False,157.79,273.93,11.05,,4998.72,,False,0,2025-07-12T15:50:12.645690,api,real_time
39d308,TVF67TN,France,1752335286.0,1752335286,27.8361,37.2102,990.6,False,93.77,286.25,-5.85,,1089.66,7563.0,False,0,2025-07-12T15:50:12.645690,api,real_time
0d0a02,VOI441,Mexico,1752335405.0,1752335405,-97.9395,18.6075,7924.8,False,219.92,286.44,0.0,,8450.58,,False,0,2025-07-12T15:50:12.645690,api,real_time
39d309,,France,1752335404.0,1752335404,15.5857,43.4512,11582.4,False,207.9,302.98,0.0,,12062.46,,False,0,2025-07-12T15:50:12.645690,api,real_time
a83ef5,JIA5300,United States,1752335404.0,1752335405,-81.0719,35.0973,1661.16,False,141.12,255.86,10.73,,1767.84,,False,0,2025-07-12T15:50:12.645690,api,real_time
39d300,TVF6180,France,1752335405.0,1752335405,5.2083,45.2216,7391.4,False,203.21,179.56,8.13,,7703.82,5664.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a7d85a,N604Z,United States,1752335405.0,1752335405,-82.7099,27.356,2560.32,False,145.74,172.7,18.86,,2750.82,,False,0,2025-07-12T15:50:12.645690,api,real_time
a9051e,TIV680,United States,1752335405.0,1752335405,-112.547,33.0434,6987.54,False,185.64,252.42,10.08,,7421.88,2660.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4009f9,EFW8CM,United Kingdom,1752335391.0,1752335391,-0.1758,51.152,,True,6.69,78.75,,,,1203.0,False,0,2025-07-12T15:50:12.645690,api,real_time
39d302,TVF38XR,France,1752335405.0,1752335405,6.3724,48.0757,11277.6,False,235.13,116.23,0.0,,11650.98,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
e49295,AZU4161,Brazil,1752335405.0,1752335405,-39.2752,-6.3631,11277.6,False,235.39,111.41,0.0,,11993.88,,False,0,2025-07-12T15:50:12.645690,api,real_time
ade0c6,N99341,United States,1752335405.0,1752335405,-94.9901,30.1764,1844.04,False,39.3,142.98,1.63,,1950.72,,False,0,2025-07-12T15:50:12.645690,api,real_time
ab0eab,SLH811,United States,1752335405.0,1752335405,-103.4945,42.8503,12192.0,False,180.51,282.17,0.0,,12672.06,,False,0,2025-07-12T15:50:12.645690,api,real_time
a6b87a,SKW5490,United States,1752335405.0,1752335405,-81.1418,40.9627,10972.8,False,245.15,276.99,0.33,,11597.64,7631.0,False,0,2025-07-12T15:50:12.645690,api,real_time
acc0f4,N9203J,United States,1752335405.0,1752335405,-98.7048,29.4284,670.56,False,47.08,213.86,-0.33,,739.14,,False,0,2025-07-12T15:50:12.645690,api,real_time
738c0b,ICL981,Israel,1752335405.0,1752335405,23.4347,41.5179,10363.2,False,254.94,332.61,0.0,,10873.74,1163.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a5cbf3,UAL1006,United States,1752335405.0,1752335405,-117.5181,34.4548,7620.0,False,225.88,54.17,0.0,,8122.92,6215.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a70be8,SFY208,United States,1752335128.0,1752335128,-80.342,27.6839,403.86,False,54.24,54.65,-1.63,,457.2,,False,0,2025-07-12T15:50:12.645690,api,real_time
ac981a,EJA910,United States,1752335405.0,1752335405,-83.3161,42.6682,701.04,False,63.87,267.23,-3.25,,693.42,1542.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4b4b99,HB1778,Switzerland,1752335405.0,1752335405,8.7708,47.5112,441.96,False,0.0,0.0,-0.33,,502.92,7000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a1b4ab,,United States,1752335377.0,1752335377,-77.0436,38.8568,,True,1.03,81.56,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
aa4572,N761CA,United States,1752335405.0,1752335405,-81.5014,28.9051,563.88,False,59.07,303.27,-0.98,,617.22,,False,0,2025-07-12T15:50:12.645690,api,real_time
ab6519,SKW3820,United States,1752335226.0,1752335226,-83.3284,42.2273,266.7,False,61.92,208.27,-3.25,,259.08,7761.0,False,0,2025-07-12T15:50:12.645690,api,real_time
0d0a19,VOI1000,Mexico,1752335405.0,1752335405,-116.5631,32.4074,1981.2,False,138.13,284.45,-11.38,,2072.64,,False,0,2025-07-12T15:50:12.645690,api,real_time
0d0a18,VOI481,Mexico,1752335405.0,1752335405,-99.1162,19.4131,2293.62,False,80.29,59.16,-4.55,,2461.26,,False,0,2025-07-12T15:50:12.645690,api,real_time
abc80c,SWA2083,United States,1752335343.0,1752335343,-100.7866,39.6443,11277.6,False,246.77,67.44,0.0,,11803.38,4170.0,False,0,2025-07-12T15:50:12.645690,api,real_time
7103d9,SVA264,Saudi Arabia,1752335405.0,1752335405,32.6327,28.6116,11277.6,False,247.06,143.89,0.0,,12131.04,3364.0,False,0,2025-07-12T15:50:12.645690,api,real_time
0d0a0f,SLI978,Mexico,1752335405.0,1752335405,-90.985,30.2083,11277.6,False,241.24,65.29,-0.33,,11963.4,,False,0,2025-07-12T15:50:12.645690,api,real_time
a91869,N6852A,United States,1752335405.0,1752335406,-122.4717,45.9958,2499.36,False,47.3,224.12,0.65,,2636.52,,False,0,2025-07-12T15:50:12.645690,api,real_time
ab0ed6,UAL1688,United States,1752335404.0,1752335405,-95.3364,29.9556,335.28,False,80.69,130.09,9.75,,365.76,,False,0,2025-07-12T15:50:12.645690,api,real_time
a82be6,N6255Q,United States,1752335403.0,1752335403,-73.2723,44.5458,624.84,False,65.88,128.66,-1.95,,754.38,,False,0,2025-07-12T15:50:12.645690,api,real_time
4009d9,BAW886Q,United Kingdom,1752335405.0,1752335405,24.3129,45.0385,9166.86,False,251.82,111.95,-4.88,,9525.0,1436.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4009d8,BAW13MR,United Kingdom,1752335405.0,1752335405,5.246,43.5574,2484.12,False,118.44,342.04,11.05,,2621.28,4074.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a19a48,RPA5750,United States,1752335352.0,1752335352,-89.975,35.1398,571.5,False,88.5,179.0,-4.88,,640.08,4401.0,False,0,2025-07-12T15:50:12.645690,api,real_time
e49270,GLO2050,Brazil,1752335405.0,1752335405,-41.9094,-18.4784,10668.0,False,231.56,61.61,0.0,,11285.22,,False,0,2025-07-12T15:50:12.645690,api,real_time
a1c7e8,N2136Y,United States,1752335405.0,1752335405,-76.6422,38.976,335.28,False,59.88,278.9,1.95,,358.14,,False,0,2025-07-12T15:50:12.645690,api,real_time
a8f84d,N67710,United States,1752335404.0,1752335404,-120.8541,44.1816,1874.52,False,41.63,219.99,0.98,,1965.96,,False,0,2025-07-12T15:50:12.645690,api,real_time
0d0a1a,SLI2684,Mexico,1752335405.0,1752335405,-98.9282,19.5186,3383.28,False,148.13,59.07,7.15,,3611.88,,False,0,2025-07-12T15:50:12.645690,api,real_time
aa9eef,SKW5728,United States,1752335306.0,1752335306,-118.4201,33.9502,,True,15.95,255.94,,,,7347.0,False,0,2025-07-12T15:50:12.645690,api,real_time
aa3226,AAL2781,United States,1752335405.0,1752335405,-77.6982,36.4701,4808.22,False,199.71,229.91,-9.75,,5097.78,1724.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a11f9d,UAL1306,United States,1752335405.0,1752335405,-97.2683,38.7949,10972.8,False,211.4,263.15,0.0,,11498.58,1554.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3c6468,CFG2DF,Germany,1752335402.0,1752335402,28.0876,36.404,,True,6.94,75.94,,,,3056.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ab87ad,N842EB,United States,1752335162.0,1752335162,-81.0653,41.3199,1645.92,False,82.55,20.81,-18.86,,1813.56,,False,0,2025-07-12T15:50:12.645690,api,real_time
ac2d08,N884DM,United States,1752335400.0,1752335405,-88.7963,43.8737,944.88,False,75.32,46.38,-0.33,,899.16,,False,0,2025-07-12T15:50:12.645690,api,real_time
a72f22,JBU1552,United States,1752335405.0,1752335405,-81.5243,30.7039,10660.38,False,235.87,8.02,0.33,,11338.56,,False,0,2025-07-12T15:50:12.645690,api,real_time
400879,BAW362Y,United Kingdom,1752335405.0,1752335405,2.6988,48.1803,8221.98,False,236.7,151.15,0.33,,8542.02,554.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a09c97,N13892,United States,1752335405.0,1752335405,-77.4636,39.4475,1790.7,False,63.27,296.57,0.98,,1874.52,507.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a316ef,CNS224,United States,1752335405.0,1752335405,-118.41,35.8254,11734.8,False,190.11,266.9,-7.48,,12458.7,,False,0,2025-07-12T15:50:12.645690,api,real_time
a59f53,SWA1786,United States,1752335405.0,1752335405,-118.3826,34.2812,11887.2,False,228.96,149.63,0.0,,12588.24,3356.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a6d9c3,AAL2425,United States,1752335226.0,1752335226,-97.0371,32.9074,,True,0.51,180.0,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
3c6461,CFG9ZU,Germany,1752335403.0,1752335403,14.2611,50.1058,,True,0.0,303.75,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
a303ba,N2935V,United States,1752335403.0,1752335403,-73.4082,44.7411,1005.84,False,64.14,59.12,-0.65,,1028.7,,False,0,2025-07-12T15:50:12.645690,api,real_time
a556d7,N443MB,United States,1752335383.0,1752335386,-82.5959,39.8872,640.08,False,82.95,97.13,0.98,,662.94,1200.0,False,0,2025-07-12T15:50:12.645690,api,real_time
4843f2,KLM897,Kingdom of the Netherlands,1752335405.0,1752335405,18.0379,47.0873,10058.4,False,274.09,110.2,0.0,,10340.34,160.0,False,0,2025-07-12T15:50:12.645690,api,real_time
aaed17,AAL2755,United States,1752335136.0,1752335136,-97.8463,41.4291,7924.8,False,238.34,262.18,0.0,,8313.42,1361.0,False,0,2025-07-12T15:50:12.645690,api,real_time
acd296,AAL2034,United States,1752335405.0,1752335405,-107.7027,34.0434,10363.2,False,227.21,258.64,0.0,,10965.18,,False,0,2025-07-12T15:50:12.645690,api,real_time
4b5d9e,ATL785,Switzerland,1752335404.0,1752335405,8.5577,47.4522,,True,1.03,140.62,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
0d0e3a,VOI5549,Mexico,1752335382.0,1752335382,-100.1122,25.7772,,True,5.4,255.94,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
a34c2f,SKW4043,United States,1752335405.0,1752335405,-83.13,37.8548,10363.2,False,213.6,239.3,0.0,,10942.32,3336.0,False,0,2025-07-12T15:50:12.645690,api,real_time
aaed0d,AAL759,United States,1752335405.0,1752335405,-9.2238,53.2009,10965.18,False,253.62,285.53,-0.33,,11384.28,3541.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3c6475,CFG7JM,Germany,1752335405.0,1752335405,3.0329,49.0497,3543.3,False,190.99,82.42,5.53,,3710.94,,False,0,2025-07-12T15:50:12.645690,api,real_time
a0a3c6,TCN140,United States,1752335405.0,1752335405,-79.0497,32.0984,8534.4,False,152.57,187.56,0.0,,9052.56,6217.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a0b6ea,SKW5659,United States,1752335388.0,1752335402,-99.8302,37.6957,10668.0,False,244.6,64.46,0.0,,11231.88,,False,0,2025-07-12T15:50:12.645690,api,real_time
a173d2,FDX462,United States,1752335405.0,1752335406,-98.1868,35.3928,11277.6,False,250.08,93.89,0.0,,11902.44,1077.0,False,0,2025-07-12T15:50:12.645690,api,real_time
ab0d2e,QHD811,United States,1752335231.0,1752335231,-151.4883,59.6415,,True,5.14,233.44,,,,4545.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a5a6c1,SWA2893,United States,1752335405.0,1752335405,-100.8167,30.0333,10972.8,False,236.83,272.24,0.33,,11628.12,7201.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a58c35,ATN8457,United States,1752335405.0,1752335405,-95.0719,33.4371,10972.8,False,225.45,67.88,0.0,,11582.4,,False,0,2025-07-12T15:50:12.645690,api,real_time
a449e5,DAL2137,United States,1752335301.0,1752335306,-111.9794,40.7856,,True,0.0,354.38,,,,,False,0,2025-07-12T15:50:12.645690,api,real_time
a8f492,N6761W,United States,1752335343.0,1752335344,-85.1929,37.5515,701.04,False,51.7,137.42,1.63,,746.76,,False,0,2025-07-12T15:50:12.645690,api,real_time
0d0e4b,AMX429,Mexico,1752335405.0,1752335405,-95.4516,20.9838,11407.14,False,229.47,249.94,3.9,,12085.32,,False,0,2025-07-12T15:50:12.645690,api,real_time
3c6485,DLH04U,Germany,1752335405.0,1752335405,-0.9042,39.645,2072.64,False,121.98,114.94,-2.93,,2194.56,3245.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3c6483,DLH1293,Germany,1752335405.0,1752335405,22.3236,42.7995,10972.8,False,238.08,327.89,-0.33,,11468.1,6011.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3c6482,DLH11H,Germany,1752335405.0,1752335405,-3.9415,44.2004,10363.2,False,236.15,40.32,0.0,,10789.92,2263.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3c6489,DLH4TP,Germany,1752335405.0,1752335405,10.2701,53.5487,10660.38,False,246.44,180.84,0.0,,10904.22,731.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a6fc01,N5492H,United States,1752335309.0,1752335310,-121.0638,38.9543,571.5,False,32.67,352.76,-4.55,,563.88,1200.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a09c79,N13887,United States,1752335404.0,1752335405,-85.4998,38.4839,1066.8,False,39.26,58.39,0.0,,1120.14,,False,0,2025-07-12T15:50:12.645690,api,real_time
3c6487,DLH72J,Germany,1752335405.0,1752335405,8.5373,49.8404,1798.32,False,142.12,177.51,14.31,,1859.28,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
a053ec,N120CH,United States,1752335252.0,1752335259,-72.5144,41.6052,259.08,False,42.48,191.17,-0.98,,289.56,,False,0,2025-07-12T15:50:12.645690,api,real_time
3c648d,DLH15E,Germany,1752335406.0,1752335406,8.8309,47.3118,9281.16,False,227.77,63.43,-7.15,,9601.2,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
3c648c,DLH1304,Germany,1752335405.0,1752335405,9.6771,49.5802,6042.66,False,216.73,117.11,9.1,,6217.92,7702.0,False,0,2025-07-12T15:50:12.645690,api,real_time
0d0e68,VIV3061,Mexico,1752335405.0,1752335405,-94.2913,19.5532,11582.4,False,225.04,257.46,0.0,,12291.06,,False,0,2025-07-12T15:50:12.645690,api,real_time
a689fd,N520LW,United States,1752335156.0,1752335156,-118.8411,46.4208,3177.54,False,78.36,237.88,0.33,,3307.08,,False,0,2025-07-12T15:50:12.645690,api,real_time
a9aaf3,N72194,United States,1752335405.0,1752335405,-85.9186,37.6957,3291.84,False,42.95,226.94,-0.98,,3406.14,,False,0,2025-07-12T15:50:12.645690,api,real_time
3c6491,EWG83L,Germany,1752335406.0,1752335406,6.0587,50.3844,6758.94,False,195.1,39.65,-10.4,,7025.64,1000.0,False,0,2025-07-12T15:50:12.645690,api,real_time
aab7f0,CHR5,United States,1752335405.0,1752335405,-97.6601,30.2853,586.74,False,90.06,178.36,-4.88,,617.22,3673.0,False,0,2025-07-12T15:50:12.645690,api,real_time
7820d7,CSC9644,China,1752335405.0,1752335406,93.2331,22.8092,11277.6,False,240.51,70.25,0.0,,12062.46,620.0,False,0,2025-07-12T15:50:12.645690,api,real_time
