icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,data_source,extraction_time,data_timestamp,altitude,speed,heading,region
ad526b,AMX170,United States,1752334384.0,1752334384,-116.597,32.4147,1851.66,False,130.77,284.58,-2.6,,1943.1,0026,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1851.66,130.77,284.58,North America
a3ea69,N351VK,United States,1752334167.0,1752334260,-81.4387,30.9275,3299.46,False,86.52,357.27,0.0,,3505.2,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,3299.46,86.52,357.27,North America
ad5269,ASA9802,United States,1752334384.0,1752334385,-77.7626,39.2236,3749.04,False,169.19,355.82,12.03,,3939.54,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,3749.04,169.19,355.82,North America
343650,ANE22XP,Spain,1752334383.0,1752334383,-2.6461,41.1776,8237.22,False,195.03,50.14,5.85,,8564.88,1000,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,8237.22,195.03,50.14,Europe
acdbee,AAL707,United States,1752334384.0,1752334384,-122.0473,47.1224,2369.82,False,117.54,258.64,0.0,,2484.12,2334,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,2369.82,117.54,258.64,North America
48609b,PHSFF,Kingdom of the Netherlands,1752334384.0,1752334384,6.1255,49.3519,7315.2,False,129.87,356.59,0.0,,7604.76,4006,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,7315.2,129.87,356.59,Europe
aa4d0f,N763DY,United States,1752334384.0,1752334384,-74.2866,40.8476,259.08,False,52.08,163.35,5.2,,274.32,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,259.08,52.08,163.35,North America
45ab22,JTD253,Denmark,1752334384.0,1752334384,19.4002,47.1498,11277.6,False,244.11,153.87,-0.33,,11590.02,4550,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,11277.6,244.11,153.87,Europe
4632b2,ABF4,Finland,1752334384.0,1752334384,16.6686,57.3015,12245.34,False,214.48,22.57,-4.88,,12603.48,6644,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,12245.34,214.48,22.57,Europe
a43ea7,UAL1678,United States,1752334301.0,1752334301,-122.3872,37.6218,,True,6.94,118.12,,,,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,,6.94,118.12,North America
aced8f,SKW5037,United States,1752334378.0,1752334378,-87.9083,41.9716,,True,8.23,267.19,,,,4307,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,,8.23,267.19,North America
407c6d,EXS71MH,United Kingdom,1752334383.0,1752334383,0.6348,51.5962,9144.0,False,230.63,279.63,0.0,,9517.38,0611,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,9144.0,230.63,279.63,Europe
a43ea2,UAL365,United States,1752334384.0,1752334384,-96.9911,26.5988,10972.8,False,243.66,207.27,0.0,,11620.5,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10972.8,243.66,207.27,North America
a2fea7,YEL2,United States,1752334384.0,1752334384,-83.1243,33.7077,7010.4,False,211.13,120.94,0.0,,7429.5,2725,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,7010.4,211.13,120.94,North America
abba6c,FDX5024,United States,1752334384.0,1752334384,5.7737,49.5364,7010.4,False,235.28,39.68,-0.33,,7277.1,3357,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,7010.4,235.28,39.68,Europe
a01567,AAL2053,United States,1752334384.0,1752334384,-108.3923,32.0755,10965.18,False,229.47,277.73,-0.33,,11650.98,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10965.18,229.47,277.73,North America
a2a506,N27KB,United States,1752334384.0,1752334385,-103.3456,36.096,12192.0,False,224.51,311.47,0.0,,12809.22,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,12192.0,224.51,311.47,North America
a37517,JBU2091,United States,1752334220.0,1752334220,-70.2744,41.1208,853.44,False,96.83,75.23,-8.45,,929.64,1615,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,853.44,96.83,75.23,North America
4020c7,GBLGV,United Kingdom,1752334376.0,1752334384,-2.1348,51.6401,396.24,False,48.38,134.57,-1.3,,457.2,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,396.24,48.38,134.57,Europe
a8fc73,UAL1042,United States,1752334384.0,1752334384,-79.5341,27.0421,9753.6,False,245.98,181.44,0.0,,10355.58,7342,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,9753.6,245.98,181.44,North America
aa2925,CAP175,United States,1752334383.0,1752334383,-86.2618,34.1364,2065.02,False,52.48,0.56,0.0,,2194.56,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,2065.02,52.48,0.56,North America
e4a274,PSSFJ,Brazil,1752334327.0,1752334327,-47.1335,-22.55,998.22,False,36.83,12.09,-6.18,,1188.72,6712,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,998.22,36.83,12.09,South America
47a185,NSZ5YR,Norway,1752334384.0,1752334384,3.8068,51.5824,11887.2,False,222.18,20.32,0.0,,12275.82,5517,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,11887.2,222.18,20.32,Europe
a13541,AAL2994,United States,1752334384.0,1752334384,-86.7585,42.1241,6187.44,False,237.4,87.39,5.85,,6431.28,1164,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,6187.44,237.4,87.39,North America
a12222,N172RR,United States,1752334383.0,1752334383,-72.8773,41.4279,853.44,False,43.23,178.64,-0.98,,891.54,7041,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,853.44,43.23,178.64,North America
a12226,N172RV,United States,1752334377.0,1752334381,-112.0782,41.5796,1562.1,False,43.22,180.68,-0.65,,1630.68,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1562.1,43.22,180.68,North America
aced7e,N932EC,United States,1752334381.0,1752334381,-86.5384,30.7865,281.94,False,52.18,170.35,2.28,,327.66,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,281.94,52.18,170.35,North America
a3d831,KMK347,United States,1752334384.0,1752334384,-157.6557,21.2131,1493.52,False,71.47,99.53,0.0,,1592.58,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1493.52,71.47,99.53,North America
801406,AIC2026,India,1752334239.0,1752334243,50.7506,27.1811,11887.2,False,249.2,143.22,-0.33,,12748.26,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,11887.2,249.2,143.22,Africa
a3c509,N342DB,United States,1752334384.0,1752334384,-82.4294,40.2597,1699.26,False,84.61,289.54,-1.95,,1767.84,3776,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1699.26,84.61,289.54,North America
801411,IGO903L,India,1752334165.0,1752334166,77.0799,17.2995,9349.74,False,224.61,93.02,-12.03,,9928.86,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,9349.74,224.61,93.02,Asia
a4f812,N4191H,United States,1752334384.0,1752334384,-77.6087,39.3326,335.28,False,35.73,157.13,-2.28,,335.28,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,335.28,35.73,157.13,North America
789203,CPA623,China,1752334384.0,1752334384,102.8276,15.4254,12192.0,False,264.94,240.45,0.0,,12992.1,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,12192.0,264.94,240.45,Asia
a05bde,RPA4410,United States,1752334384.0,1752334384,-70.4282,41.7437,739.14,False,119.71,43.78,-0.33,,807.72,6215,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,739.14,119.71,43.78,North America
ad0d9d,N940ES,United States,1752334286.0,1752334307,-80.3334,26.8348,419.1,False,72.14,86.73,-6.18,,556.26,3433,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,419.1,72.14,86.73,North America
a2682a,UPS5195,United States,1752334383.0,1752334383,-87.8257,35.7652,10652.76,False,259.56,67.76,0.0,,11292.84,0527,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10652.76,259.56,67.76,North America
a3c514,DAL371,United States,1752334384.0,1752334384,-79.0226,36.5828,10675.62,False,237.87,55.49,0.33,,11300.46,1055,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10675.62,237.87,55.49,North America
789206,HKE516,China,1752334368.0,1752334368,114.8774,21.6309,7520.94,False,231.73,131.76,5.2,,7917.18,5726,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,7520.94,231.73,131.76,Asia
ad8907,RLI971,United States,1752334383.0,1752334383,-72.6395,41.1554,1775.46,False,142.71,273.1,0.0,,1859.28,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1775.46,142.71,273.1,North America
a18eaf,GTW2,United States,1752334384.0,1752334384,-117.625,46.816,12496.8,False,235.12,105.22,-0.65,,13053.06,6625,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,12496.8,235.12,105.22,North America
a2b810,UAL1930,United States,1752334384.0,1752334384,-100.5371,34.6255,9753.6,False,216.45,266.59,0.0,,10294.62,2450,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,9753.6,216.45,266.59,North America
aa4a90,SKW5921,United States,1752334373.0,1752334378,-83.9916,35.8079,,True,0.0,143.44,,,,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,,0.0,143.44,North America
789215,CPA812,China,1752334379.0,1752334379,144.5685,36.4681,10668.0,False,251.62,50.06,0.33,,11300.46,3502,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10668.0,251.62,50.06,Asia
51138f,RM03,Estonia,1752334111.0,1752334111,24.8161,59.4159,,True,5.66,191.25,,,,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,,5.66,191.25,Europe
a3c50a,N342DC,United States,1752334336.0,1752334337,-80.4053,33.2147,883.92,False,32.48,220.5,0.0,,937.26,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,883.92,32.48,220.5,North America
48c12e,RYR8177,Poland,1752334384.0,1752334384,5.8228,46.3026,10668.0,False,211.17,230.34,0.0,,11064.24,0604,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10668.0,211.17,230.34,Europe
48c12b,RYR3KU,Poland,1752334384.0,1752334384,12.9182,45.7729,5501.64,False,150.67,261.95,-7.48,,5722.62,7755,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,5501.64,150.67,261.95,Europe
48c139,RYR3LB,Poland,1752334383.0,1752334383,24.0303,54.8701,2263.14,False,135.6,228.69,17.23,,2339.34,5616,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,2263.14,135.6,228.69,Europe
789219,CPA828,China,1752334384.0,1752334384,-104.5194,50.2694,11887.2,False,277.32,111.66,0.0,,12214.86,3024,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,11887.2,277.32,111.66,North America
48c135,RYS7209,Poland,1752334384.0,1752334384,21.119,48.6669,10058.4,False,225.04,141.22,0.0,,10279.38,6036,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10058.4,225.04,141.22,Europe
789218,CPA239,China,1752334384.0,1752334384,13.5441,48.8132,12192.0,False,244.43,294.89,0.0,,12580.62,3554,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,12192.0,244.43,294.89,Europe
48c133,RYR24SP,Poland,1752334384.0,1752334384,24.1369,36.904,10248.9,False,224.88,164.88,-4.88,,10896.6,6034,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10248.9,224.88,164.88,Europe
780889,CSN3995,China,1752334344.0,1752334345,113.6499,23.3814,3329.94,False,185.99,54.68,4.55,,3505.2,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,3329.94,185.99,54.68,Asia
511391,FORUS13,Estonia,1752334381.0,1752334381,24.8603,59.4114,,True,11.83,270.0,,,,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,,11.83,270.0,Europe
48c134,RYR97BB,Poland,1752334385.0,1752334385,3.0005,41.5295,6408.42,False,212.54,80.1,10.4,,6682.74,1000,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,6408.42,212.54,80.1,Europe
48c130,RYR4VR,Poland,1752334384.0,1752334384,17.3791,47.8175,4343.4,False,147.71,296.92,-0.98,,4488.18,6472,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,4343.4,147.71,296.92,Europe
e4a22c,PRVPA,Brazil,1752334381.0,1752334381,-0.3922,34.7928,12192.0,False,227.22,229.13,0.33,,12870.18,4317,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,12192.0,227.22,229.13,Africa
43f6c4,2JEFF,United Kingdom,1752334384.0,1752334384,1.1453,50.2172,6637.02,False,189.04,324.19,-9.43,,6972.3,0640,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,6637.02,189.04,324.19,Europe
86ce6c,AJX1,Japan,1752334378.0,1752334384,100.8549,14.1079,2087.88,False,122.83,184.56,-5.2,,2148.84,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,2087.88,122.83,184.56,Other
a4d0d6,N4093E,United States,1752334384.0,1752334384,-117.677,33.5514,1371.6,False,84.36,327.96,-2.6,,1386.84,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1371.6,84.36,327.96,North America
a9e6c4,N737TQ,United States,1752334383.0,1752334383,-117.1785,33.6681,1889.76,False,40.85,174.22,2.93,,1958.34,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1889.76,40.85,174.22,North America
48c128,RYR39WJ,Poland,1752334384.0,1752334384,16.1767,51.189,5135.88,False,164.42,112.63,-7.48,,5273.04,4624,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,5135.88,164.42,112.63,Europe
48c129,RYR12HK,Poland,1752334384.0,1752334384,0.3655,41.1225,8976.36,False,197.01,161.42,-4.88,,9319.26,0506,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,8976.36,197.01,161.42,Europe
48c127,RYR5929,Poland,1752334384.0,1752334384,12.2806,56.3796,11277.6,False,229.84,169.29,0.0,,11597.64,4524,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,11277.6,229.84,169.29,Europe
48c124,RYR12MK,Poland,1752334384.0,1752334384,14.2989,45.4045,11582.4,False,235.06,20.5,0.0,,11963.4,1000,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,11582.4,235.06,20.5,Europe
48c125,RYS3082,Poland,1752334384.0,1752334384,20.582,52.1905,1828.8,False,121.92,347.08,0.65,,1889.76,6036,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1828.8,121.92,347.08,Europe
e4a29a,PSHEV,Brazil,1752334328.0,1752334352,-57.3569,-13.2779,5760.72,False,123.32,153.76,-0.33,,6149.34,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,5760.72,123.32,153.76,South America
48c122,RYS3127,Poland,1752334384.0,1752334384,23.9377,42.0041,11277.6,False,225.09,163.26,0.33,,11849.1,2557,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,11277.6,225.09,163.26,Europe
48c123,RYR1921,Poland,1752334385.0,1752334385,17.7235,53.3638,6774.18,False,179.73,12.56,-7.8,,6926.58,1000,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,6774.18,179.73,12.56,Europe
a3886f,N327BE,United States,1752334384.0,1752334384,-83.5073,40.5199,899.16,False,53.38,26.32,0.0,,906.78,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,899.16,53.38,26.32,North America
a5f0c4,N4847B,United States,1752334384.0,1752334384,-81.5682,41.7049,853.44,False,38.9,249.89,2.6,,876.3,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,853.44,38.9,249.89,North America
aa01de,SKW4904,United States,1752334354.0,1752334380,-78.7277,42.9379,,True,0.0,123.75,,,,5662,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,,0.0,123.75,North America
a00276,N10BB,United States,1752334290.0,1752334291,-81.2442,34.7564,1767.84,False,58.92,118.13,-23.41,,2004.06,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1767.84,58.92,118.13,North America
a78c72,CAP4386,United States,1752334383.0,1752334383,-112.1902,40.759,1859.28,False,54.78,284.69,0.0,,1943.1,1200,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1859.28,54.78,284.69,North America
48c10e,JDI06X,Poland,1752334384.0,1752334384,-9.567,38.4325,1234.44,False,130.28,46.6,-2.28,,1333.5,3771,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1234.44,130.28,46.6,Europe
ab8fd0,DAL742,United States,1752334383.0,1752334383,-111.1585,37.8104,8534.4,False,252.5,241.66,0.0,,9067.8,3241,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,8534.4,252.5,241.66,North America
a6cf94,EJA538,United States,1752334383.0,1752334383,-87.7553,41.7848,,True,8.23,135.0,,,,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,,8.23,135.0,North America
a8c6e1,AAL3297,United States,1752334384.0,1752334384,-81.0803,35.3522,2080.26,False,115.53,355.91,-1.63,,2217.42,2155,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,2080.26,115.53,355.91,North America
a2421b,N2446X,United States,1752334384.0,1752334384,-122.8412,47.4091,609.6,False,66.35,33.94,-1.95,,640.08,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,609.6,66.35,33.94,North America
78922f,CPA841,China,1752334383.0,1752334384,-72.7862,48.9108,10668.0,False,252.02,8.1,0.0,,11148.06,6252,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10668.0,252.02,8.1,North America
ab2308,N8167W,United States,1752334384.0,1752334384,-90.2262,35.3128,335.28,False,39.65,202.91,4.23,,358.14,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,335.28,39.65,202.91,North America
a0abee,UPS5383,United States,1752334384.0,1752334384,-88.9625,36.7427,8839.2,False,255.31,34.91,0.65,,9357.36,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,8839.2,255.31,34.91,North America
ab3639,SCX471,United States,1752334283.0,1752334316,-97.4486,47.1004,10363.2,False,203.01,310.07,0.0,,10614.66,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10363.2,203.01,310.07,North America
71c549,ESR512,Republic of Korea,1752334335.0,1752334335,100.7431,13.6865,,True,6.94,284.06,,,,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,,6.94,284.06,Other
a8fc2e,UAL1018,United States,1752334383.0,1752334384,-96.0153,25.4362,10058.4,False,238.67,133.95,0.0,,10645.14,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10058.4,238.67,133.95,North America
a3753b,N3216K,United States,1752334298.0,1752334298,-105.4583,36.2593,8229.6,False,125.42,129.17,0.0,,8694.42,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,8229.6,125.42,129.17,North America
789247,CPA271,China,1752334383.0,1752334384,113.9223,22.3107,,True,6.17,340.31,,,,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,,6.17,340.31,Asia
a7ef4b,FFT3347,United States,1752334384.0,1752334384,-80.3212,32.5955,9768.84,False,250.29,194.04,-0.33,,10393.68,1431,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,9768.84,250.29,194.04,North America
789240,AHK209,China,1752334384.0,1752334384,120.7502,24.5567,12192.0,False,240.46,232.74,0.0,,13045.44,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,12192.0,240.46,232.74,Asia
a3b0fe,DAL1472,United States,1752334383.0,1752334383,-84.5986,33.3519,4130.04,False,198.53,158.89,9.75,,4366.26,3556,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,4130.04,198.53,158.89,North America
a37545,N3216V,United States,1752334111.0,1752334111,-86.9156,34.4101,426.72,False,49.33,97.79,-0.33,,739.14,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,426.72,49.33,97.79,North America
a43ec9,UAL2082,United States,1752334384.0,1752334384,-106.7036,36.4417,10972.8,False,223.46,334.79,0.0,,11551.92,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10972.8,223.46,334.79,North America
504e36,UAE9963,Republic of Moldova,1752334381.0,1752334384,12.5849,45.4158,10363.2,False,227.44,282.28,0.0,,10713.72,0545,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10363.2,227.44,282.28,Europe
80140c,IGO426L,India,1752334373.0,1752334382,88.4415,22.6436,106.68,True,0.0,2.81,,,,2625,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,106.68,0.0,2.81,Asia
4b41b6,HBYXA,Switzerland,1752334384.0,1752334384,8.3008,46.9585,1082.04,False,57.98,26.34,-0.33,,1143.0,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,1082.04,57.98,26.34,Europe
78923f,AHK681,China,1752334281.0,1752334281,113.7769,22.1963,944.88,False,118.13,311.12,-4.23,,952.5,6267,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,944.88,118.13,311.12,Asia
489788,LOT8NE,Poland,1752334103.0,1752334103,16.8791,51.1081,,True,6.17,295.31,,,,1000,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,,6.17,295.31,Europe
abdfc0,N864X,United States,1752334384.0,1752334384,-80.8375,35.8471,2232.66,False,89.11,58.7,0.0,,2354.58,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,2232.66,89.11,58.7,North America
489786,LOT3885,Poland,1752334165.0,1752334169,19.1319,50.4758,434.34,False,67.91,270.43,-3.58,,487.68,4350,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,434.34,67.91,270.43,Europe
ab3648,N821TN,United States,1752334384.0,1752334384,-94.7186,38.9811,899.16,False,107.05,11.36,0.0,,914.4,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,899.16,107.05,11.36,North America
06a27c,LHOB296,Qatar,1752334384.0,1752334384,46.0738,27.4007,10668.0,False,234.7,102.15,-0.33,,11475.72,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10668.0,234.7,102.15,Africa
801425,VTCMR,India,1752334384.0,1752334384,76.5694,15.4846,10584.18,False,245.77,312.54,3.58,,11262.36,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10584.18,245.77,312.54,Asia
801424,AIC2383,India,1752334384.0,1752334384,103.6297,2.9223,8237.22,False,240.85,335.79,4.55,,8801.1,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,8237.22,240.85,335.79,Other
a30bb3,N2959U,United States,1752334383.0,1752334384,-81.4882,28.413,396.24,False,49.74,100.73,3.9,,449.58,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,396.24,49.74,100.73,North America
a0abc5,SKW5823,United States,1752334382.0,1752334384,-92.7108,38.3645,10668.0,False,239.46,48.57,0.33,,11239.5,,False,0,opensky,2025-07-12T15:33:07.832100,1752334385,10668.0,239.46,48.57,North America
